,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
11,14.0,Markelle Fultz,26.0,PG,21,0,8.8,1.3,3.2,0.418,0.2,0.4,0.5,1.1,2.8,0.407,0.448,0.0,0.0,1.0,0.3,0.7,1.0,1.3,0.5,0.1,0.7,0.6,2.9,,20,6-4,209.0,"May 29, 1998",us US,7,Washington,2024,SAC
12,15.0,Doug McDermott,33.0,SF,42,3,8.1,1.2,2.8,0.427,1.0,2.4,0.436,0.1,0.4,0.375,0.615,0.1,0.1,0.6,0.1,0.5,0.5,0.2,0.1,0.0,0.1,0.7,3.5,,7,6-6,225.0,"January 3, 1992",us US,10,Creighton,2024,SAC
13,16.0,Terence Davis,27.0,SG,1,0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,9,6-4,201.0,"May 16, 1997",us US,4,Ole Miss,2024,SAC
14,17.0,Isaac Jones,24.0,PF,40,0,7.6,1.4,2.1,0.651,0.1,0.2,0.375,1.3,1.9,0.68,0.669,0.6,0.9,0.639,0.6,0.9,1.4,0.3,0.1,0.3,0.4,0.8,3.4,,"3, 17",6-8,245.0,"July 11, 2000",us US,R,"Wenatchee Valley College, Idaho, Washington State",2024,SAC
0,1.0,Kyrie Irving,32.0,SG,50,50,36.1,8.9,18.9,0.473,2.9,7.2,0.401,6.1,11.7,0.517,0.549,3.9,4.3,0.916,1.2,3.6,4.8,4.6,1.3,0.5,2.2,2.0,24.7,,11,6-2,195.0,"March 23, 1992",au AU,13,Duke,2024,DAL
1,3.0,P.J. Washington,26.0,PF,57,56,32.2,5.3,11.7,0.453,1.6,4.2,0.381,3.7,7.5,0.493,0.521,2.5,3.5,0.722,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,,25,6-7,230.0,"August 23, 1998",us US,5,Kentucky,2024,DAL
2,4.0,Max Christie,21.0,SG,32,11,30.4,3.9,9.4,0.411,1.7,4.7,0.364,2.2,4.7,0.457,0.502,1.8,2.0,0.862,0.4,3.8,4.2,2.5,0.9,0.3,1.5,1.3,11.2,,0,6-6,190.0,"February 10, 2003",us US,2,Michigan State,2024,DAL
3,5.0,Anthony Davis,31.0,PF,9,9,29.6,7.8,16.9,0.461,0.8,3.3,0.233,7.0,13.6,0.516,0.484,3.7,5.3,0.688,1.7,8.4,10.1,4.4,0.6,2.2,2.2,1.8,20.0,,3,6-10,253.0,"March 11, 1993",us US,12,Kentucky,2024,DAL
4,6.0,Naji Marshall,27.0,SF,69,31,27.8,5.2,10.3,0.508,0.9,3.2,0.275,4.4,7.2,0.611,0.551,1.9,2.3,0.813,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,,13,6-7,220.0,"January 24, 1998",us US,4,Xavier,2024,DAL
5,7.0,Klay Thompson,34.0,SF,72,72,27.3,5.0,12.2,0.412,3.0,7.7,0.391,2.0,4.5,0.448,0.535,0.9,1.0,0.905,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0,,31,6-5,215.0,"February 8, 1990",us US,11,Washington State,2024,DAL
6,8.0,Spencer Dinwiddie,31.0,PG,79,30,27.0,3.6,8.6,0.416,1.4,4.1,0.334,2.2,4.5,0.492,0.496,2.5,3.1,0.802,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0,,26,6-5,215.0,"April 6, 1993",us US,10,Colorado,2024,DAL
7,9.0,Dereck Lively II,20.0,C,36,29,23.1,3.7,5.3,0.702,0.0,0.0,,3.7,5.3,0.702,0.702,1.3,2.0,0.63,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7,,2,7-1,230.0,"February 12, 2004",us US,1,Duke,2024,DAL
8,12.0,Daniel Gafford,26.0,C,57,31,21.5,5.0,7.1,0.702,0.0,0.0,,5.0,7.1,0.702,0.702,2.4,3.4,0.689,2.7,4.1,6.8,1.4,0.4,1.8,1.2,2.7,12.3,,21,6-10,234.0,"October 1, 1998",us US,5,Arkansas,2024,DAL
9,13.0,Caleb Martin,29.0,SF,14,0,19.6,2.0,5.1,0.389,0.3,1.1,0.25,1.7,4.0,0.429,0.417,1.1,1.7,0.625,0.7,2.2,2.9,1.9,0.9,0.2,0.9,1.7,5.4,,16,6-5,205.0,"September 28, 1995",us US,5,"NC State, Nevada",2024,DAL
10,15.0,Dante Exum,29.0,PG,20,13,18.6,3.2,6.7,0.478,1.2,2.7,0.434,2.1,4.1,0.506,0.563,1.2,1.6,0.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,,0,6-5,214.0,"July 13, 1995",au AU,7,,2024,DAL
11,17.0,Jaden Hardy,22.0,SG,57,3,15.9,3.2,7.3,0.435,1.3,3.5,0.386,1.8,3.8,0.479,0.527,1.1,1.5,0.698,0.2,1.4,1.6,1.4,0.5,0.1,1.4,1.6,8.7,,1,6-4,198.0,"July 5, 2002",us US,2,,2024,DAL
12,19.0,Brandon Williams,25.0,PG,33,3,14.8,3.0,5.7,0.521,0.7,1.8,0.4,2.2,3.9,0.578,0.585,1.7,2.0,0.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,,10,6-1,190.0,"November 22, 1999",us US,2,Arizona,2024,DAL
13,20.0,Olivier-Maxence Prosper,22.0,PF,52,4,11.2,1.3,3.3,0.402,0.2,1.0,0.235,1.1,2.4,0.472,0.437,0.9,1.5,0.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,,8,6-8,230.0,"July 3, 2002",ca CA,1,"Clemson, Marquette",2024,DAL
14,21.0,Dwight Powell,33.0,C,55,3,10.0,0.8,1.1,0.689,0.0,0.1,0.4,0.7,1.0,0.714,0.705,0.5,0.8,0.651,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,,7,6-10,240.0,"July 20, 1991",ca CA,10,Stanford,2024,DAL
0,1.0,Devin Booker,28.0,SG,75,75,37.3,8.7,18.9,0.461,2.4,7.3,0.332,6.3,11.6,0.542,0.525,5.8,6.4,0.894,1.0,3.1,4.1,7.1,0.9,0.2,2.9,2.6,25.6,,1,6-6,206.0,"October 30, 1996",us US,9,Kentucky,2024,PHO
1,2.0,Kevin Durant,36.0,PF,62,62,36.5,9.5,18.1,0.527,2.6,6.0,0.43,7.0,12.1,0.574,0.598,4.9,5.8,0.839,0.4,5.7,6.0,4.2,0.8,1.2,3.1,1.7,26.6,,35,6-11,240.0,"September 29, 1988",us US,16,Texas,2024,PHO
2,3.0,Bradley Beal,31.0,SG,53,38,32.1,6.5,13.1,0.497,1.9,5.0,0.386,4.6,8.1,0.565,0.571,2.1,2.6,0.803,0.6,2.7,3.3,3.7,1.1,0.5,1.9,2.6,17.0,,3,6-4,207.0,"June 28, 1993",us US,12,Florida,2024,PHO
3,4.0,Tyus Jones,28.0,PG,81,58,26.8,3.8,8.4,0.448,2.0,5.0,0.414,1.7,3.5,0.496,0.57,0.6,0.7,0.895,0.5,1.9,2.4,5.3,0.9,0.1,1.1,0.8,10.2,,21,6-1,196.0,"May 10, 1996",us US,9,Duke,2024,PHO
4,5.0,Royce O'Neale,31.0,SF,75,22,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.8,1.7,0.481,0.58,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.5,0.9,2.0,9.1,,0,6-4,226.0,"June 5, 1993",us US,7,"Denver, Baylor",2024,PHO
5,6.0,Grayson Allen,29.0,SG,64,7,24.1,3.4,7.6,0.448,2.3,5.5,0.426,1.1,2.2,0.504,0.6,1.5,1.8,0.816,0.5,2.5,3.0,2.1,0.8,0.3,1.2,1.5,10.6,,8,6-4,198.0,"October 8, 1995",us US,6,Duke,2024,PHO
6,8.0,Nick Richards,27.0,C,36,34,22.7,3.9,6.5,0.605,0.0,0.0,0.0,3.9,6.4,0.608,0.605,1.7,2.0,0.822,2.7,5.9,8.6,0.6,0.2,0.8,1.3,2.6,9.5,,2,7-0,245.0,"November 29, 1997",jm JM,4,Kentucky,2024,PHO
7,9.0,Ryan Dunn,22.0,SF,74,44,19.1,2.8,6.4,0.43,1.1,3.6,0.311,1.7,2.9,0.577,0.516,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.6,0.5,0.5,2.2,6.9,,0,6-6,216.0,"January 7, 2003",us US,R,Virginia,2024,PHO
8,10.0,Mason Plumlee,34.0,C,74,21,17.6,1.7,2.7,0.619,0.0,0.1,0.0,1.7,2.7,0.631,0.619,1.1,1.7,0.648,1.6,4.6,6.1,1.8,0.4,0.6,0.8,2.1,4.5,,22,6-10,254.0,"March 5, 1990",us US,11,Duke,2024,PHO
9,11.0,Oso Ighodaro,22.0,PF,61,6,17.1,1.9,3.1,0.604,0.0,0.0,0.0,1.9,3.0,0.611,0.604,0.5,0.8,0.58,1.1,2.6,3.6,1.2,0.5,0.5,0.6,1.7,4.2,,4,6-10,235.0,"July 14, 2002",us US,R,Marquette,2024,PHO
10,12.0,Cody Martin,29.0,SF,14,0,14.7,1.4,4.1,0.351,0.2,1.9,0.111,1.2,2.1,0.567,0.377,0.6,0.9,0.75,0.9,2.5,3.4,1.1,0.9,0.4,0.6,1.6,3.7,,17,6-5,205.0,"September 28, 1995",us US,5,"NC State, Nevada",2024,PHO
11,15.0,Monte Morris,29.0,PG,45,0,12.7,1.8,4.3,0.426,0.7,1.9,0.36,1.2,2.4,0.477,0.505,0.8,0.9,0.857,0.3,1.2,1.5,1.6,0.4,0.1,0.5,0.5,5.2,,23,6-2,183.0,"June 27, 1995",us US,7,Iowa State,2024,PHO
12,16.0,Bol Bol,25.0,PF,36,10,12.4,2.7,5.1,0.525,0.9,2.6,0.344,1.8,2.5,0.711,0.612,0.6,0.7,0.769,0.6,2.3,2.9,0.6,0.3,0.7,0.6,0.6,6.8,,11,7-3,220.0,"November 16, 1999",sd SD,5,Oregon,2024,PHO
13,18.0,Damion Lee,32.0,SG,25,0,5.8,1.1,3.0,0.365,0.4,1.5,0.243,0.7,1.5,0.486,0.426,0.8,0.8,0.952,0.1,0.7,0.8,0.4,0.2,0.0,0.4,0.2,3.3,,10,6-5,210.0,"October 21, 1992",us US,6,"Drexel, Louisville",2024,PHO
14,19.0,Vasilije MiciÄ,31.0,PG,5,0,4.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.6,0.2,0.0,,18,6-5,200.0,"January 13, 1994",rs RS,1,,2024,PHO
0,1.0,Toumani Camara,24.0,PF,78,78,32.7,4.2,9.2,0.458,1.7,4.6,0.375,2.5,4.6,0.542,0.552,1.2,1.6,0.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3,,33,6-8,220.0,"May 8, 2000",be BE,1,Dayton,2024,POR
1,2.0,Anfernee Simons,25.0,SG,70,70,32.7,6.8,16.1,0.426,3.1,8.5,0.363,3.8,7.6,0.496,0.521,2.5,2.8,0.902,0.4,2.3,2.7,4.8,0.9,0.1,2.0,1.7,19.3,,1,6-3,181.0,"June 8, 1999",us US,6,,2024,POR
2,3.0,Jerami Grant,30.0,PF,47,47,32.4,4.6,12.2,0.373,2.3,6.3,0.365,2.3,5.9,0.381,0.467,3.0,3.5,0.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3,14.4,,9,6-7,210.0,"March 12, 1994",us US,10,Syracuse,2024,POR
3,4.0,Shaedon Sharpe,21.0,SG,72,52,31.3,6.9,15.3,0.452,2.0,6.6,0.311,4.9,8.8,0.557,0.519,2.6,3.4,0.785,0.9,3.6,4.5,2.8,0.9,0.2,2.1,1.7,18.5,,17,6-6,200.0,"May 30, 2003",ca CA,2,Kentucky,2024,POR
4,5.0,Deandre Ayton,26.0,C,40,40,30.2,6.6,11.7,0.566,0.2,0.8,0.188,6.5,10.9,0.594,0.573,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4,,2,7-0,250.0,"July 23, 1998",bs BS,6,Arizona,2024,POR
5,6.0,Deni Avdija,24.0,SF,72,54,30.0,5.6,11.7,0.476,1.7,4.8,0.365,3.8,7.0,0.552,0.55,4.0,5.2,0.78,1.5,5.7,7.3,3.9,1.0,0.5,2.7,2.4,16.9,,8,6-9,210.0,"January 3, 2001",il IL,4,,2024,POR
6,7.0,Scoot Henderson,20.0,PG,66,10,26.7,4.3,10.4,0.419,1.6,4.5,0.354,2.8,5.9,0.469,0.496,2.4,3.1,0.767,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7,,0,6-3,202.0,"February 3, 2004",us US,1,,2024,POR
7,8.0,Matisse Thybulle,27.0,SG,15,5,20.8,2.8,5.9,0.477,1.4,3.2,0.438,1.4,2.7,0.525,0.597,0.5,1.0,0.467,0.9,2.5,3.5,1.9,2.2,0.6,0.9,0.9,7.5,,4,6-5,201.0,"March 4, 1997",us US,5,Washington,2024,POR
8,9.0,Donovan Clingan,20.0,C,67,37,19.8,2.7,5.0,0.539,0.2,0.7,0.286,2.5,4.3,0.582,0.56,0.9,1.6,0.596,3.2,4.6,7.9,1.1,0.5,1.6,1.1,2.8,6.5,,23,7-2,280.0,"February 23, 2004",us US,R,UConn,2024,POR
9,10.0,Robert Williams,27.0,C,20,3,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,,35,6-9,237.0,"October 17, 1997",us US,6,Texas A&M,2024,POR
10,11.0,Dalano Banton,25.0,PG,67,7,16.7,3.0,7.6,0.391,1.1,3.3,0.324,1.9,4.3,0.442,0.462,1.4,1.9,0.728,0.4,1.6,2.0,2.4,0.6,0.5,1.3,0.9,8.3,,5,6-9,204.0,"November 7, 1999",ca CA,3,Nebraska,2024,POR
11,12.0,Kris Murray,24.0,SF,69,6,15.1,1.7,4.0,0.419,0.4,1.7,0.225,1.3,2.3,0.566,0.468,0.4,0.8,0.456,1.1,1.5,2.6,1.0,0.5,0.2,0.6,1.0,4.2,,24,6-8,220.0,"August 19, 2000",us US,1,Iowa,2024,POR
12,13.0,Jabari Walker,22.0,SF,60,1,12.5,2.0,3.8,0.515,0.5,1.2,0.389,1.5,2.6,0.573,0.576,0.8,1.2,0.69,1.0,2.5,3.5,0.6,0.6,0.1,0.6,1.5,5.2,,34,6-9,215.0,"July 30, 2002",us US,2,Colorado,2024,POR
13,15.0,Duop Reath,28.0,C,46,0,10.2,1.5,3.6,0.422,0.7,2.3,0.321,0.8,1.3,0.6,0.524,0.4,0.5,0.909,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,,26,6-11,245.0,"June 26, 1996",ss SS,1,"Lee College, LSU",2024,POR
14,17.0,Rayan Rupert,20.0,SG,52,0,8.8,1.1,2.7,0.408,0.3,1.1,0.271,0.8,1.6,0.506,0.465,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,,21,6-6,205.0,"May 31, 2004",fr FR,1,,2024,POR
0,1.0,De'Aaron Fox,27.0,PG,17,17,34.0,7.4,16.5,0.446,1.5,5.6,0.274,5.8,10.9,0.535,0.493,3.5,4.2,0.819,0.5,3.8,4.3,6.8,1.5,0.3,2.4,2.7,19.7,,4,6-3,185.0,"December 20, 1997",us US,7,Kentucky,2024,SAS
1,2.0,Victor Wembanyama,21.0,C,46,46,33.2,8.9,18.6,0.476,3.1,8.8,0.352,5.8,9.9,0.586,0.559,3.4,4.1,0.836,1.8,9.2,11.0,3.7,1.1,3.8,3.2,2.3,24.3,,1,7-3,235.0,"January 4, 2004",fr FR,1,,2024,SAS
2,3.0,Devin Vassell,24.0,SG,64,53,31.0,6.2,13.9,0.443,2.5,6.7,0.368,3.7,7.2,0.513,0.532,1.5,1.9,0.792,0.5,3.5,4.0,2.9,1.3,0.5,1.4,1.7,16.3,,24,6-5,200.0,"August 23, 2000",us US,4,Florida State,2024,SAS
3,4.0,Chris Paul,39.0,PG,82,82,28.0,3.0,7.1,0.427,1.7,4.5,0.377,1.3,2.6,0.514,0.547,1.0,1.1,0.924,0.4,3.2,3.6,7.4,1.3,0.3,1.6,1.8,8.8,,3,6-0,175.0,"May 6, 1985",us US,19,Wake Forest,2024,SAS
4,5.0,Harrison Barnes,32.0,PF,82,82,27.2,4.2,8.3,0.508,1.9,4.4,0.433,2.3,3.9,0.591,0.622,2.0,2.4,0.809,1.2,2.6,3.8,1.7,0.5,0.2,0.6,0.9,12.3,,40,6-8,225.0,"May 30, 1992",us US,12,UNC,2024,SAS
5,6.0,Stephon Castle,20.0,PG,81,47,26.7,5.2,12.2,0.428,1.2,4.1,0.285,4.0,8.1,0.501,0.476,3.1,4.2,0.724,1.1,2.6,3.7,4.1,0.9,0.3,2.2,2.0,14.7,,5,6-6,215.0,"November 1, 2004",us US,R,UConn,2024,SAS
6,7.0,Jeremy Sochan,21.0,PF,54,23,25.3,4.6,8.7,0.535,0.5,1.7,0.308,4.1,7.0,0.59,0.565,1.6,2.3,0.696,2.4,4.2,6.5,2.4,0.8,0.5,1.6,2.4,11.4,,10,6-8,230.0,"May 20, 2003",us US,2,Baylor,2024,SAS
7,8.0,Keldon Johnson,25.0,SF,77,0,23.9,4.8,10.0,0.482,1.1,3.6,0.318,3.7,6.4,0.573,0.538,1.9,2.5,0.773,1.5,3.4,4.8,1.6,0.6,0.3,1.0,1.5,12.7,,0,6-5,220.0,"October 11, 1999",us US,5,Kentucky,2024,SAS
8,9.0,Julian Champagnie,23.0,SF,82,29,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.2,2.3,0.53,0.549,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9,,30,6-8,220.0,"June 29, 2001",us US,2,St. John's,2024,SAS
9,10.0,Bismack Biyombo,32.0,C,28,26,18.9,2.4,4.1,0.588,0.0,0.0,,2.4,4.1,0.588,0.588,0.4,0.9,0.4,1.5,4.1,5.6,1.1,0.6,0.8,1.0,1.9,5.1,,18,6-8,255.0,"August 28, 1992",cd CD,13,,2024,SAS
10,12.0,Blake Wesley,21.0,SG,58,0,11.8,1.4,3.2,0.435,0.3,1.0,0.293,1.1,2.2,0.5,0.481,0.7,1.1,0.623,0.3,0.8,1.1,2.0,0.6,0.1,0.9,0.8,3.7,,14,6-5,185.0,"March 16, 2003",us US,2,Notre Dame,2024,SAS
11,14.0,Sandro Mamukelashvili,25.0,PF,61,0,11.2,2.3,4.6,0.502,1.0,2.6,0.373,1.3,2.0,0.675,0.609,0.7,1.0,0.741,1.0,2.0,3.1,0.8,0.4,0.3,0.4,1.0,6.3,,54,6-11,240.0,"May 23, 1999",us US,3,Seton Hall,2024,SAS
12,15.0,Charles Bassey,24.0,C,36,1,10.4,1.9,3.3,0.581,0.0,0.0,,1.9,3.3,0.581,0.581,0.6,0.9,0.636,1.6,2.7,4.2,0.5,0.4,0.8,0.6,1.4,4.4,,28,6-10,235.0,"October 28, 2000",ng NG,3,Western Kentucky,2024,SAS
13,16.0,Malaki Branham,21.0,SG,47,0,9.1,1.9,4.0,0.458,0.7,1.8,0.405,1.1,2.3,0.5,0.547,0.6,0.7,0.818,0.1,0.9,1.1,0.8,0.2,0.0,0.7,0.6,5.0,,22,6-4,180.0,"May 12, 2003",us US,2,Ohio State,2024,SAS
14,19.0,Jordan McLaughlin,28.0,PG,18,0,6.9,0.8,1.6,0.536,0.5,1.1,0.45,0.3,0.4,0.75,0.696,0.3,0.3,1.0,0.1,0.4,0.5,1.5,0.3,0.1,0.3,0.3,2.5,,11,6-0,185.0,"April 9, 1996",us US,5,USC,2024,SAS
0,1.0,Trey Murphy III,24.0,SF,53,51,35.0,7.2,15.8,0.454,3.0,8.3,0.361,4.2,7.6,0.556,0.548,3.8,4.3,0.887,0.9,4.2,5.1,3.5,1.1,0.7,1.9,2.1,21.2,,25,6-8,206.0,"June 18, 2000",us US,3,"Rice University, Virginia",2024,NOP
1,3.0,CJ McCollum,33.0,PG,56,56,32.7,7.9,17.9,0.444,3.1,8.2,0.373,4.9,9.7,0.505,0.53,2.2,3.1,0.717,0.8,3.0,3.8,4.1,0.8,0.4,1.9,2.2,21.1,,3,6-3,190.0,"September 19, 1991",us US,11,Lehigh,2024,NOP
2,4.0,Dejounte Murray,28.0,PG,31,31,32.6,6.3,15.9,0.393,1.7,5.6,0.299,4.6,10.3,0.444,0.445,3.3,4.0,0.823,0.5,5.9,6.5,7.4,2.0,0.4,3.4,2.0,17.5,,5,6-5,180.0,"September 19, 1996",us US,7,Washington,2024,NOP
3,5.0,Herbert Jones,26.0,SF,20,20,32.4,3.8,8.6,0.436,1.1,3.6,0.306,2.7,5.0,0.53,0.5,1.7,2.0,0.825,1.1,2.8,3.9,3.3,1.9,0.5,1.8,3.3,10.3,,2,6-8,210.0,"October 6, 1998",us US,3,Alabama,2024,NOP
4,6.0,Zion Williamson,24.0,PF,30,30,28.6,9.6,16.9,0.567,0.1,0.4,0.231,9.5,16.5,0.576,0.57,5.3,8.0,0.656,2.5,4.7,7.2,5.3,1.2,0.9,3.0,2.7,24.6,,1,6-6,284.0,"July 6, 2000",us US,4,Duke,2024,NOP
5,7.0,Yves Missi,20.0,C,73,67,26.8,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.548,0.547,1.7,2.8,0.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1,,21,6-11,235.0,"May 14, 2004",be BE,R,Baylor,2024,NOP
6,8.0,Kelly Olynyk,33.0,C,20,20,25.4,3.8,7.5,0.5,0.7,1.8,0.389,3.1,5.7,0.535,0.547,2.5,3.3,0.754,1.9,4.0,5.9,3.6,0.9,0.6,2.1,3.2,10.7,,13,6-11,240.0,"April 19, 1991",ca CA,11,Gonzaga,2024,NOP
7,9.0,Bruce Brown,28.0,PG,23,12,24.7,3.2,7.7,0.41,0.7,2.0,0.356,2.5,5.8,0.429,0.455,1.2,1.6,0.75,1.0,3.2,4.2,2.4,0.7,0.3,0.9,2.0,8.2,,00,6-4,202.0,"August 15, 1996",us US,6,Miami (FL),2024,NOP
8,10.0,Jose Alvarado,26.0,PG,56,23,24.4,3.6,9.3,0.392,2.0,5.5,0.359,1.7,3.8,0.439,0.498,1.1,1.3,0.811,0.5,1.9,2.4,4.6,1.3,0.3,1.5,1.6,10.3,,15,6-0,179.0,"April 12, 1998",us US,3,Georgia Tech,2024,NOP
9,12.0,Jordan Hawkins,22.0,SG,56,9,23.6,3.7,9.9,0.372,2.0,5.9,0.331,1.7,4.0,0.433,0.471,1.4,1.8,0.816,0.4,2.4,2.8,1.2,0.5,0.4,1.0,0.9,10.8,,24,6-5,195.0,"April 29, 2002",us US,1,UConn,2024,NOP
10,13.0,Brandon Boston Jr.,23.0,SG,42,10,23.6,4.0,9.1,0.436,1.2,3.3,0.35,2.8,5.7,0.485,0.5,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7,10.7,,11,6-7,185.0,"November 28, 2001",us US,3,Kentucky,2024,NOP
11,15.0,Elfrid Payton,30.0,PG,18,7,21.6,2.1,5.6,0.366,0.1,0.3,0.167,2.0,5.3,0.379,0.371,0.2,0.4,0.571,0.8,2.9,3.7,8.1,1.0,0.4,2.9,1.3,4.4,,"4, 22",6-3,195.0,"February 22, 1994",us US,8,Louisiana,2024,NOP
12,17.0,Kylor Kelley,27.0,C,3,1,19.7,1.3,3.0,0.444,0.0,0.0,,1.3,3.0,0.444,0.444,0.7,1.3,0.5,1.3,4.7,6.0,1.0,0.3,0.3,1.0,2.3,3.3,,35,7-0,215.0,"August 26, 1997",us US,R,Oregon State,2024,NOP
13,18.0,Jeremiah Robinson-Earl,24.0,PF,66,9,18.8,2.4,5.3,0.455,0.8,2.5,0.341,1.5,2.8,0.557,0.536,0.7,0.8,0.836,1.7,3.1,4.8,1.3,0.6,0.1,0.8,1.2,6.3,,50,6-9,230.0,"November 3, 2000",us US,3,Villanova,2024,NOP
14,19.0,Karlo MatkoviÄ,23.0,PF,42,7,18.8,3.2,5.6,0.574,0.5,1.6,0.318,2.7,4.0,0.675,0.619,0.8,1.0,0.773,1.5,3.5,5.0,1.1,0.5,1.0,1.0,2.5,7.7,,17,6-11,231.0,"March 30, 2001",ba BA,R,,2024,NOP
15,23.0,Antonio Reeves,24.0,SG,44,6,15.0,2.6,5.6,0.456,1.2,2.9,0.395,1.4,2.7,0.521,0.558,0.6,0.8,0.8,0.4,1.0,1.4,0.9,0.5,0.1,0.7,0.9,6.9,,12,6-5,205.0,"November 20, 2000",us US,R,"Illinois State, Kentucky",2024,NOP
0,1.0,Keyonte George,21.0,PG,67,35,31.5,5.4,13.7,0.391,2.6,7.6,0.343,2.8,6.1,0.449,0.485,3.5,4.3,0.818,0.4,3.4,3.8,5.6,0.7,0.1,2.7,1.7,16.8,,3,6-4,185.0,"November 8, 2003",us US,1,Baylor,2024,UTA
1,2.0,Lauri Markkanen,27.0,PF,47,47,31.4,6.3,14.9,0.423,2.9,8.5,0.346,3.4,6.4,0.525,0.521,3.4,3.9,0.876,1.5,4.4,5.9,1.5,0.7,0.4,1.4,1.7,19.0,,23,7-0,240.0,"May 22, 1997",fi FI,7,Arizona,2024,UTA
2,3.0,John Collins,27.0,PF,40,31,30.5,7.0,13.3,0.527,1.5,3.7,0.399,5.5,9.6,0.577,0.583,3.5,4.1,0.848,2.2,6.0,8.2,2.0,1.0,1.0,2.6,2.9,19.0,,20,6-9,235.0,"September 23, 1997",us US,7,Wake Forest,2024,UTA
3,4.0,Walker Kessler,23.0,C,58,58,30.0,4.8,7.2,0.663,0.1,0.6,0.176,4.7,6.6,0.706,0.671,1.4,2.6,0.52,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1,,24,7-0,245.0,"July 26, 2001",us US,2,"UNC, Auburn",2024,UTA
4,5.0,Collin Sexton,26.0,SG,63,61,27.9,6.6,13.8,0.48,1.7,4.3,0.406,4.9,9.5,0.513,0.543,3.4,4.0,0.865,1.0,1.8,2.7,4.2,0.7,0.1,2.5,2.3,18.4,,2,6-3,190.0,"January 4, 1999",us US,6,Alabama,2024,UTA
5,6.0,Jordan Clarkson,32.0,SG,37,9,26.0,5.4,13.3,0.408,2.3,6.3,0.362,3.2,7.1,0.448,0.493,3.1,3.9,0.797,0.7,2.5,3.2,3.7,0.8,0.2,2.3,1.4,16.2,,0,6-3,194.0,"June 7, 1992",us US,10,"Tulsa, Missouri",2024,UTA
6,7.0,Isaiah Collier,20.0,PG,71,46,25.9,3.3,7.8,0.422,0.6,2.4,0.249,2.7,5.4,0.497,0.459,1.5,2.2,0.682,0.5,2.9,3.3,6.3,0.9,0.2,2.9,2.1,8.7,,13,6-3,210.0,"October 8, 2004",us US,R,USC,2024,UTA
7,8.0,Taylor Hendricks,21.0,PF,3,3,25.0,1.3,6.0,0.222,1.0,4.0,0.25,0.3,2.0,0.167,0.306,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7,,0,6-9,210.0,"November 22, 2003",us US,1,Central Florida,2024,UTA
8,9.0,KJ Martin,24.0,SF,19,9,22.7,2.6,5.4,0.49,0.4,1.9,0.189,2.3,3.4,0.662,0.525,0.7,0.9,0.722,0.5,2.3,2.8,1.5,0.3,0.3,0.6,2.1,6.3,,99,6-6,215.0,"January 6, 2001",us US,4,,2024,UTA
