,Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,No.,Ht,Wt,Birth Date,Birth,Exp,College,Season,Team
16,17.0,Bismack Biyombo,31.0,C,10,0,7.3,0.7,1.2,0.583,0.0,0.0,,0.7,1.2,0.583,0.583,0.4,0.8,0.5,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.7,1.8,,15,6-8,255,"August 28, 1992",cd CD,12,,2024,OKC
17,18.0,Adam Flagler,24.0,SG,2,0,7.0,0.5,3.5,0.143,0.5,3.0,0.167,0.0,0.5,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,,14,6-3,195,"December 1, 1999",us US,R,"Presbyterian College, Baylor",2024,OKC
18,19.0,Olivier Sarr,24.0,C,15,0,6.5,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1.0,0.667,0.7,1.7,2.4,0.1,0.0,0.5,0.2,1.2,2.3,,30,7-0,237,"February 20, 1999",fr FR,2,"Wake Forest, Kentucky",2024,OKC
19,20.0,DÄvis BertÄns,31.0,PF,15,0,6.1,0.7,1.7,0.385,0.7,1.6,0.417,0.0,0.1,0.0,0.577,0.9,1.0,0.933,0.1,0.5,0.7,0.6,0.2,0.2,0.1,0.7,2.9,,9,6-10,225,"November 12, 1992",lv LV,7,,2024,OKC
20,21.0,Aleksej Pokusevski,22.0,PF,10,0,6.0,0.4,1.6,0.25,0.2,1.1,0.182,0.2,0.5,0.4,0.313,0.2,0.4,0.5,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2,,17,7-0,190,"December 26, 2001",rs RS,3,,2024,OKC
21,22.0,Mike Muscala,32.0,C,16,0,5.7,0.5,1.4,0.364,0.1,0.7,0.091,0.4,0.7,0.636,0.386,0.0,0.1,0.0,0.4,0.9,1.3,0.3,0.1,0.1,0.3,0.5,1.1,,50,6-10,240,"July 1, 1991",us US,10,Bucknell,2024,OKC
0,1.0,Nikola JokiÄ,28.0,C,79,79,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,14.9,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,"MVP-1,CPOY-4,AS,NBA1",15,6-11,284,"February 19, 1995",rs RS,8,,2024,DEN
1,2.0,Michael Porter Jr.,25.0,SF,81,81,31.7,6.4,13.3,0.484,2.7,6.8,0.397,3.7,6.5,0.575,0.586,1.1,1.4,0.836,1.3,5.7,7.0,1.5,0.5,0.7,1.1,1.8,16.7,,1,6-10,218,"June 29, 1998",us US,4,Missouri,2024,DEN
2,3.0,Kentavious Caldwell-Pope,30.0,SG,76,76,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.9,3.7,0.52,0.566,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1,,5,6-5,204,"February 18, 1993",us US,10,Georgia,2024,DEN
3,4.0,Aaron Gordon,28.0,PF,73,73,31.5,5.5,9.8,0.556,0.5,1.9,0.29,4.9,7.9,0.619,0.584,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,13.9,,50,6-8,235,"September 16, 1995",us US,9,Arizona,2024,DEN
4,5.0,Jamal Murray,26.0,PG,59,59,31.5,8.0,16.7,0.481,2.5,5.8,0.425,5.6,10.9,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,,27,6-4,215,"February 23, 1997",ca CA,6,Kentucky,2024,DEN
5,6.0,Reggie Jackson,33.0,PG,82,23,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,,7,6-2,208,"April 16, 1990",it IT,12,Boston College,2024,DEN
6,7.0,Christian Braun,22.0,SG,82,4,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.9,3.9,0.498,0.525,1.1,1.6,0.694,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,,0,6-6,218,"April 17, 2001",us US,1,Kansas,2024,DEN
7,8.0,Peyton Watson,21.0,SF,80,4,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,,8,6-8,200,"September 11, 2002",us US,1,UCLA,2024,DEN
8,9.0,Justin Holiday,34.0,SG,58,9,14.9,1.5,3.3,0.454,0.9,2.3,0.404,0.6,1.0,0.569,0.595,0.1,0.1,0.75,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.0,,9,6-6,180,"April 5, 1989",us US,10,Washington,2024,DEN
9,10.0,DeAndre Jordan,35.0,C,36,2,11.0,1.6,2.6,0.624,0.0,0.0,,1.6,2.6,0.624,0.624,0.7,1.5,0.491,1.5,2.9,4.4,0.7,0.2,0.4,0.6,1.6,3.9,,6,6-11,265,"July 21, 1988",us US,15,Texas A&M,2024,DEN
10,11.0,Julian Strawther,21.0,SF,50,0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.462,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,,3,6-7,205,"April 18, 2002",us US,R,Gonzaga,2024,DEN
11,12.0,Zeke Nnaji,23.0,PF,58,0,9.9,1.2,2.6,0.463,0.1,0.4,0.261,1.1,2.2,0.5,0.483,0.7,1.1,0.677,1.1,1.1,2.2,0.6,0.3,0.7,0.5,1.4,3.2,,22,6-9,240,"January 9, 2001",us US,3,Arizona,2024,DEN
12,13.0,Collin Gillespie,24.0,PG,24,0,9.4,1.3,2.9,0.464,0.6,1.6,0.395,0.7,1.3,0.548,0.572,0.3,0.5,0.667,0.0,0.8,0.9,1.1,0.5,0.0,0.6,1.0,3.6,,21,6-1,195,"June 25, 1999",us US,R,Villanova,2024,DEN
13,14.0,Jalen Pickett,24.0,SG,27,0,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,,24,6-4,209,"October 22, 1999",us US,R,"Siena College, Penn State",2024,DEN
14,15.0,Braxton Key,26.0,SF,20,0,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.6,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,,11,6-8,230,"February 14, 1997",us US,2,"Alabama, Virginia",2024,DEN
15,16.0,Hunter Tyson,23.0,PF,18,0,2.7,0.4,1.1,0.4,0.2,0.8,0.286,0.2,0.3,0.667,0.5,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.1,,4,6-8,215,"June 13, 2000",us US,R,Clemson,2024,DEN
16,17.0,Jay Huff,25.0,C,20,0,2.5,0.5,0.8,0.6,0.2,0.5,0.333,0.3,0.3,1.0,0.7,0.1,0.1,1.0,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,1.2,,30,7-1,240,"August 25, 1998",us US,2,Virginia,2024,DEN
0,1.0,Anthony Edwards,22.0,SG,79,78,35.1,9.1,19.7,0.461,2.4,6.7,0.357,6.7,13.0,0.515,0.522,5.4,6.4,0.836,0.7,4.8,5.4,5.1,1.3,0.5,3.1,1.8,25.9,"MVP-7,CPOY-8,AS,NBA2",5,6-4,225,"August 5, 2001",us US,3,Georgia,2024,MIN
1,2.0,Rudy Gobert,31.0,C,76,76,34.1,5.3,8.1,0.661,0.0,0.0,0.0,5.3,8.0,0.664,0.661,3.3,5.1,0.638,3.8,9.2,12.9,1.3,0.7,2.1,1.6,3.1,14.0,DPOY-1,27,7-1,258,"June 26, 1992",fr FR,10,,2024,MIN
2,3.0,Karl-Anthony Towns,28.0,PF,62,62,32.7,7.7,15.3,0.504,2.2,5.3,0.416,5.5,10.1,0.55,0.575,4.1,4.7,0.873,1.5,6.8,8.3,3.0,0.7,0.7,2.9,3.3,21.8,AS,32,7-0,248,"November 15, 1995",us US,8,Kentucky,2024,MIN
3,4.0,Jaden McDaniels,23.0,SF,72,71,29.2,4.3,8.7,0.489,1.2,3.5,0.337,3.1,5.2,0.592,0.557,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,,3,6-9,185,"September 29, 2000",us US,3,Washington,2024,MIN
4,5.0,Mike Conley,36.0,PG,76,76,28.9,3.9,8.5,0.457,2.4,5.3,0.442,1.5,3.1,0.481,0.595,1.3,1.5,0.911,0.5,2.4,2.9,5.9,1.2,0.2,1.3,1.7,11.4,,10,6-0,175,"October 11, 1987",us US,16,Ohio State,2024,MIN
5,6.0,Naz Reid,24.0,PF,81,14,24.2,5.0,10.5,0.477,2.1,5.0,0.414,2.9,5.5,0.535,0.576,1.3,1.8,0.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,2.1,13.5,6MOY-1,11,6-9,264,"August 26, 1999",us US,4,LSU,2024,MIN
6,7.0,Nickeil Alexander-Walker,25.0,SG,82,20,23.4,2.9,6.6,0.439,1.6,4.1,0.391,1.3,2.5,0.517,0.56,0.6,0.8,0.8,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,,9,6-5,205,"September 2, 1998",ca CA,4,Virginia Tech,2024,MIN
7,8.0,Kyle Anderson,30.0,PF,79,10,22.6,2.5,5.5,0.46,0.1,0.6,0.229,2.4,4.9,0.488,0.472,1.2,1.7,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,1.6,6.4,,1,6-9,230,"September 20, 1993",us US,9,UCLA,2024,MIN
8,9.0,Monte Morris,28.0,PG,27,0,15.1,1.9,4.4,0.417,0.9,2.2,0.424,0.9,2.3,0.41,0.521,0.4,0.6,0.706,0.2,1.5,1.7,2.3,0.7,0.3,0.2,0.5,5.1,,23,6-2,183,"June 27, 1995",us US,6,Iowa State,2024,MIN
9,10.0,Shake Milton,27.0,SG,38,0,12.9,1.7,4.2,0.4,0.4,1.4,0.264,1.3,2.8,0.467,0.444,0.9,1.2,0.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,1.2,4.7,,18,6-5,205,"September 26, 1996",us US,5,SMU,2024,MIN
10,11.0,T.J. Warren,30.0,SF,11,0,11.4,1.6,3.7,0.439,0.2,1.2,0.154,1.5,2.5,0.571,0.463,0.3,0.4,0.75,0.5,1.5,2.0,0.8,0.4,0.1,0.4,1.0,3.7,,24,6-8,220,"September 5, 1993",us US,8,NC State,2024,MIN
11,12.0,Jordan McLaughlin,27.0,PG,56,0,11.2,1.3,2.6,0.483,0.8,1.6,0.472,0.5,1.0,0.5,0.628,0.2,0.3,0.722,0.3,1.0,1.3,2.0,0.6,0.1,0.3,0.6,3.5,,6,6-0,185,"April 9, 1996",us US,4,USC,2024,MIN
12,13.0,Troy Brown Jr.,24.0,SF,37,3,11.1,1.4,3.2,0.441,0.8,2.3,0.369,0.6,0.9,0.618,0.572,0.5,0.6,0.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,,23,6-6,215,"July 28, 1999",us US,5,Oregon,2024,MIN
13,14.0,Luka Garza,25.0,C,25,0,4.9,1.4,3.0,0.48,0.4,1.3,0.281,1.1,1.7,0.628,0.54,0.7,1.0,0.72,0.8,0.5,1.2,0.2,0.2,0.0,0.2,1.0,4.0,,55,6-10,235,"December 27, 1998",us US,2,Iowa,2024,MIN
14,15.0,Daishen Nix,21.0,PG,15,0,3.3,0.6,1.6,0.375,0.4,1.1,0.353,0.2,0.5,0.429,0.5,0.2,0.4,0.5,0.1,0.1,0.2,0.4,0.3,0.0,0.3,0.1,1.8,,12,6-5,224,"February 13, 2002",us US,2,,2024,MIN
15,16.0,Leonard Miller,20.0,SF,17,0,3.1,0.8,1.2,0.65,0.1,0.3,0.4,0.6,0.9,0.733,0.7,0.1,0.1,0.5,0.3,0.9,1.2,0.5,0.1,0.1,0.1,0.3,1.7,,33,6-10,210,"November 26, 2003",ca CA,R,,2024,MIN
16,17.0,Wendell Moore Jr.,22.0,SG,25,0,3.0,0.4,0.7,0.5,0.0,0.2,0.0,0.4,0.5,0.75,0.5,0.0,0.0,,0.0,0.5,0.5,0.2,0.2,0.0,0.2,0.2,0.7,,7,6-5,213,"September 18, 2001",us US,1,Duke,2024,MIN
17,18.0,Josh Minott,21.0,SF,32,0,2.8,0.5,1.1,0.472,0.1,0.3,0.4,0.4,0.8,0.5,0.528,0.4,0.4,0.857,0.1,0.4,0.5,0.3,0.2,0.2,0.1,0.3,1.6,,8,6-8,205,"November 25, 2002",us US,1,Memphis,2024,MIN
18,19.0,Justin Jackson,28.0,SF,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44,6-8,220,"March 28, 1995",us US,6,UNC,2024,MIN
0,1.0,Kawhi Leonard,32.0,SF,68,68,34.3,9.0,17.1,0.525,2.1,4.9,0.417,6.9,12.1,0.569,0.585,3.7,4.2,0.885,1.2,4.9,6.1,3.6,1.6,0.9,1.8,1.4,23.7,"AS,NBA2",2,6-7,225,"June 29, 1991",us US,11,San Diego State,2024,LAC
1,2.0,James Harden,34.0,PG,72,72,34.3,4.9,11.4,0.428,2.6,6.8,0.381,2.3,4.6,0.497,0.541,4.2,4.8,0.878,0.5,4.7,5.1,8.5,1.1,0.8,2.6,1.8,16.6,,1,6-5,220,"August 26, 1989",us US,14,Arizona State,2024,LAC
2,3.0,Paul George,33.0,PF,74,74,33.8,7.9,16.7,0.471,3.3,7.9,0.413,4.6,8.8,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,2.7,22.6,AS,13,6-8,220,"May 2, 1990",us US,13,Fresno State,2024,LAC
3,4.0,Ivica Zubac,26.0,C,68,68,26.4,5.0,7.6,0.649,0.0,0.0,,5.0,7.6,0.649,0.649,1.8,2.4,0.723,2.9,6.3,9.2,1.4,0.3,1.2,1.2,2.6,11.7,,40,7-0,240,"March 18, 1997",ba BA,7,,2024,LAC
4,5.0,Norman Powell,30.0,SG,76,3,26.2,4.9,10.1,0.486,2.2,5.1,0.435,2.7,5.1,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,6MOY-4,24,6-3,215,"May 25, 1993",us US,8,UCLA,2024,LAC
5,6.0,Terance Mann,27.0,SG,75,71,25.0,3.4,6.6,0.515,0.9,2.7,0.348,2.4,3.9,0.633,0.587,1.1,1.3,0.832,1.2,2.2,3.4,1.6,0.6,0.2,0.6,1.9,8.8,,14,6-5,215,"October 18, 1996",us US,4,Florida State,2024,LAC
6,7.0,Robert Covington,33.0,PF,3,3,23.0,1.0,3.0,0.333,0.7,2.7,0.25,0.3,0.3,1.0,0.444,0.3,0.7,0.5,0.7,2.0,2.7,2.3,2.0,0.7,0.0,2.3,3.0,,23,6-7,209,"December 14, 1990",us US,10,Tennessee State,2024,LAC
7,8.0,Russell Westbrook,35.0,PG,68,11,22.5,4.4,9.8,0.454,0.6,2.3,0.273,3.8,7.5,0.509,0.486,1.6,2.4,0.688,1.4,3.7,5.0,4.5,1.1,0.3,2.1,1.8,11.1,6MOY-7,0,6-4,200,"November 12, 1988",us US,15,UCLA,2024,LAC
8,9.0,Amir Coffey,26.0,SF,70,13,20.9,2.4,5.0,0.472,1.0,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,,7,6-7,210,"June 17, 1997",us US,4,Minnesota,2024,LAC
9,10.0,Nicolas Batum,35.0,PF,3,0,18.0,1.0,2.7,0.375,0.7,2.3,0.286,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7,,33,6-8,230,"December 14, 1988",fr FR,15,,2024,LAC
10,11.0,Daniel Theis,31.0,C,59,3,17.1,2.6,4.9,0.536,0.4,1.2,0.371,2.2,3.7,0.589,0.581,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,,10,6-8,245,"April 4, 1992",de DE,6,,2024,LAC
11,12.0,KJ Martin,23.0,SF,2,0,15.5,2.0,5.0,0.4,0.5,2.5,0.2,1.5,2.5,0.6,0.45,0.5,1.0,0.5,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0,,6,6-6,215,"January 6, 2001",us US,3,,2024,LAC
12,13.0,P.J. Tucker,38.0,PF,28,7,15.0,0.6,1.6,0.356,0.4,1.1,0.367,0.2,0.5,0.333,0.478,0.1,0.1,1.0,1.0,1.6,2.5,0.6,0.5,0.2,0.2,1.6,1.6,,17,6-5,245,"May 5, 1985",us US,12,Texas,2024,LAC
13,14.0,Mason Plumlee,33.0,C,46,11,14.7,1.9,3.3,0.569,0.0,0.1,0.0,1.9,3.2,0.592,0.569,1.5,2.2,0.707,1.3,3.8,5.1,1.2,0.3,0.4,0.8,1.5,5.3,,44,6-10,254,"March 5, 1990",us US,10,Duke,2024,LAC
14,15.0,Bones Hyland,23.0,PG,37,5,14.6,2.6,6.8,0.386,1.2,3.6,0.326,1.4,3.1,0.457,0.474,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,,5,6-2,173,"September 14, 2000",us US,2,VCU,2024,LAC
15,16.0,Brandon Boston Jr.,22.0,SF,32,0,10.8,2.0,5.0,0.404,0.4,1.6,0.269,1.6,3.4,0.468,0.447,0.7,1.0,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,1.3,5.2,,4,6-7,185,"November 28, 2001",us US,2,Kentucky,2024,LAC
16,17.0,Kobe Brown,24.0,PF,44,0,9.0,0.8,2.0,0.411,0.3,1.1,0.292,0.5,1.0,0.548,0.489,0.0,0.0,0.5,0.5,1.0,1.4,0.6,0.3,0.1,0.2,1.1,2.0,,21,6-7,250,"January 1, 2000",us US,R,Missouri,2024,LAC
17,18.0,Xavier Moon,29.0,SG,14,1,8.5,1.1,3.3,0.326,0.1,1.2,0.118,0.9,2.1,0.448,0.348,0.1,0.1,0.5,0.6,0.7,1.3,1.5,0.2,0.2,0.4,0.6,2.4,,22,6-2,165,"January 2, 1995",us US,2,"Northwest Florida State College, Morehead State University",2024,LAC
18,19.0,Moussa DiabatÃ©,22.0,C,11,0,5.8,0.9,1.7,0.526,0.0,0.0,,0.9,1.7,0.526,0.526,0.8,1.3,0.643,1.4,0.8,2.2,0.4,0.5,0.1,0.2,0.4,2.6,,25,6-11,210,"January 21, 2002",fr FR,1,Michigan,2024,LAC
19,20.0,Joshua Primo,21.0,SG,2,0,5.0,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,,12,6-6,190,"December 24, 2002",ca CA,2,Alabama,2024,LAC
20,21.0,Jordan Miller,24.0,SF,8,0,3.5,0.6,1.1,0.556,0.1,0.3,0.5,0.5,0.9,0.571,0.611,0.3,0.3,1.0,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.3,1.6,,11,6-7,195,"January 23, 2000",us US,R,"George Mason, Miami (FL)",2024,LAC
0,1.0,Luka DonÄiÄ,24.0,PG,70,70,37.5,11.5,23.6,0.487,4.1,10.6,0.382,7.4,13.0,0.573,0.573,6.8,8.7,0.786,0.8,8.4,9.2,9.8,1.4,0.5,4.0,2.1,33.9,"MVP-3,CPOY-6,AS,NBA1",77,6-6,230,"February 28, 1999",si SI,5,,2024,DAL
1,2.0,Kyrie Irving,31.0,SG,58,58,35.0,9.7,19.5,0.497,3.0,7.3,0.411,6.7,12.2,0.548,0.573,3.3,3.6,0.905,0.8,4.2,5.0,5.2,1.3,0.5,1.8,1.9,25.6,CPOY-7,11,6-2,195,"March 23, 1992",au AU,12,Duke,2024,DAL
2,3.0,P.J. Washington,25.0,PF,29,28,32.2,4.4,10.4,0.421,1.8,5.8,0.314,2.6,4.6,0.556,0.508,1.1,1.8,0.627,1.1,5.1,6.2,1.5,1.2,0.9,1.0,2.0,11.7,,25,6-7,230,"August 23, 1998",us US,4,Kentucky,2024,DAL
3,4.0,Tim Hardaway Jr.,31.0,SF,79,12,26.8,5.0,12.4,0.402,2.7,7.6,0.353,2.3,4.8,0.478,0.51,1.8,2.1,0.852,0.3,2.9,3.2,1.8,0.5,0.1,0.9,1.3,14.4,6MOY-9,10,6-5,205,"March 16, 1992",us US,10,Michigan,2024,DAL
4,5.0,Grant Williams,25.0,PF,47,33,26.4,2.8,6.7,0.413,1.7,4.5,0.376,1.1,2.3,0.486,0.538,0.9,1.2,0.745,1.0,2.6,3.6,1.7,0.5,0.6,1.1,2.9,8.1,,3,6-6,236,"November 30, 1998",us US,4,Tennessee,2024,DAL
5,6.0,Josh Green,23.0,SG,57,33,26.4,3.1,6.6,0.479,1.3,3.3,0.385,1.9,3.3,0.572,0.575,0.7,1.0,0.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,,8,6-5,200,"November 16, 2000",au AU,3,Arizona,2024,DAL
6,7.0,Derrick Jones Jr.,26.0,SF,76,66,23.5,3.1,6.5,0.483,1.1,3.1,0.343,2.1,3.4,0.613,0.566,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,,55,6-5,210,"February 15, 1997",us US,7,UNLV,2024,DAL
7,8.0,Dereck Lively II,19.0,C,55,42,23.5,4.0,5.4,0.747,0.0,0.0,0.0,4.0,5.3,0.752,0.747,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,ROY-6,2,7-1,230,"February 12, 2004",us US,R,Duke,2024,DAL
8,9.0,Daniel Gafford,25.0,PF,29,21,21.5,5.0,6.4,0.78,0.0,0.0,,5.0,6.4,0.78,0.78,1.2,1.9,0.607,2.2,4.7,6.9,1.6,0.7,1.9,1.0,2.8,11.2,,21,6-10,234,"October 1, 1998",us US,4,Arkansas,2024,DAL
9,10.0,Maxi Kleber,32.0,C,43,7,20.3,1.5,3.4,0.432,0.7,2.1,0.348,0.7,1.3,0.574,0.541,0.8,1.1,0.702,0.7,2.6,3.3,1.6,0.4,0.7,0.7,1.8,4.4,,42,6-10,240,"January 29, 1992",de DE,6,,2024,DAL
10,11.0,Dante Exum,28.0,PG,55,17,19.8,2.9,5.5,0.533,1.0,2.0,0.491,2.0,3.5,0.557,0.621,1.0,1.2,0.779,0.5,2.3,2.7,2.9,0.4,0.1,0.9,1.5,7.8,,0,6-5,214,"July 13, 1995",au AU,6,,2024,DAL
11,12.0,Jaden Hardy,21.0,SG,73,7,13.5,2.7,6.6,0.407,1.1,3.1,0.362,1.6,3.5,0.447,0.492,0.8,1.0,0.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,,1,6-4,198,"July 5, 2002",us US,1,,2024,DAL
12,13.0,Dwight Powell,32.0,C,63,9,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.1,1.6,0.689,0.684,1.0,1.4,0.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,,7,6-10,240,"July 20, 1991",ca CA,9,Stanford,2024,DAL
13,14.0,Alex Fudge,20.0,SF,2,0,13.0,2.5,4.5,0.556,0.5,1.5,0.333,2.0,3.0,0.667,0.611,0.0,0.0,,1.0,0.5,1.5,0.0,1.5,0.0,0.5,0.5,5.5,,3,6-8,200,"May 6, 2003",us US,R,"LSU, Florida",2024,DAL
14,15.0,Seth Curry,33.0,SG,36,3,12.7,1.5,4.0,0.372,0.8,2.2,0.363,0.7,1.8,0.385,0.472,0.5,0.5,0.895,0.4,1.0,1.4,0.8,0.5,0.1,0.4,0.9,4.3,,30,6-1,185,"August 23, 1990",us US,9,"Liberty, Duke",2024,DAL
15,16.0,Richaun Holmes,30.0,C,23,2,10.3,1.4,2.6,0.559,0.0,0.0,,1.4,2.6,0.559,0.559,0.5,0.9,0.571,1.4,2.0,3.4,0.7,0.1,0.4,0.5,1.4,3.4,,20,6-10,235,"October 15, 1993",us US,8,Bowling Green,2024,DAL
16,17.0,Olivier-Maxence Prosper,21.0,PF,40,1,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,,18,6-8,230,"July 3, 2002",ca CA,R,"Clemson, Marquette",2024,DAL
17,18.0,Markieff Morris,34.0,PF,26,1,8.3,0.9,2.6,0.338,0.6,1.6,0.357,0.3,1.0,0.308,0.449,0.2,0.2,0.833,0.2,1.3,1.5,0.6,0.2,0.1,0.5,0.5,2.5,,88,6-9,245,"September 2, 1989",us US,12,Kansas,2024,DAL
18,19.0,Dexter Dennis,24.0,SG,4,0,7.5,2.5,4.8,0.526,0.3,2.0,0.125,2.3,2.8,0.818,0.553,0.3,0.8,0.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,0.3,5.5,,17,6-5,210,"February 9, 1999",us US,R,"Wichita State, Texas A&M",2024,DAL
19,20.0,A.J. Lawson,23.0,SG,42,0,7.4,1.3,2.9,0.446,0.3,1.2,0.26,1.0,1.7,0.577,0.5,0.4,0.5,0.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,,9,6-6,179,"July 15, 2000",ca CA,1,South Carolina,2024,DAL
20,21.0,Greg Brown III,22.0,PF,6,0,6.7,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.3,0.5,0.5,0.7,1.5,0.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,,13,6-7,205,"September 1, 2001",us US,2,Texas,2024,DAL
21,22.0,Brandon Williams,24.0,PG,17,0,6.6,1.2,3.2,0.37,0.2,0.9,0.2,1.0,2.3,0.436,0.398,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,,0,6-1,190,"November 22, 1999",us US,1,Arizona,2024,DAL
0,1.0,Kevin Durant,35.0,PF,75,75,37.2,10.0,19.1,0.523,2.2,5.4,0.413,7.8,13.7,0.567,0.581,4.8,5.6,0.856,0.5,6.1,6.6,5.0,0.9,1.2,3.3,1.8,27.1,"MVP-9,AS,NBA2",35,6-11,240,"September 29, 1988",us US,15,Texas,2024,PHO
1,2.0,Devin Booker,27.0,PG,68,68,36.0,9.4,19.2,0.492,2.2,6.1,0.364,7.2,13.0,0.552,0.55,6.0,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3.0,27.1,"AS,NBA3",1,6-6,206,"October 30, 1996",us US,8,Kentucky,2024,PHO
2,3.0,Grayson Allen,28.0,SG,75,74,33.5,4.5,9.1,0.499,2.7,5.9,0.461,1.8,3.2,0.57,0.649,1.7,2.0,0.878,0.6,3.3,3.9,3.0,0.9,0.6,1.3,2.1,13.5,,8,6-4,198,"October 8, 1995",us US,5,Duke,2024,PHO
3,4.0,Bradley Beal,30.0,SG,53,53,33.3,7.1,13.9,0.513,1.9,4.4,0.43,5.2,9.4,0.552,0.582,2.1,2.5,0.813,1.0,3.4,4.4,5.0,1.0,0.5,2.5,2.4,18.2,,3,6-4,207,"June 28, 1993",us US,11,Florida,2024,PHO
